WT dice,WT jaccard,TC dice,TC jaccard,ET dice,ET jaccard
0.9655682220837487,0.9334286153010245,0.946513835146397,0.8984587237345486,0.9359823399558658,0.8796680497925348
0.9379462096841762,0.8831437901137272,0.7634580239202581,0.6174137543964822,0.8642519483838316,0.7609539344170223
0.8850476577043194,0.793798644238014,0.943312805937177,0.8927077106993471,0.8715318256004119,0.7723140495867925
0.928011986651252,0.8656925031766257,0.8551774076759594,0.7469955724226774,0.8464837049746998,0.7338289962827258
0.7596292614092075,0.6124211397249041,0.5374421203897494,0.367467248908435,0.2509186351711286,0.1434573829536954
2.881844380403458e-14,2.8818443804033755e-14,9.47238798901203e-14,9.472387989011133e-14,1.0,1.0
0.9038755622668615,0.8246103554958867,0.9386847648022597,0.8844542447629576,0.8383209679828959,0.7216459494213578
0.8079431007463206,0.6777722617537338,0.8267423302004493,0.7046553808948303,0.6899891458629874,0.526704907584509
0.8670594010800441,0.7653176185111463,1.096371011950444e-13,1.0963710119503239e-13,1.4124293785310736e-12,1.4124293785290786e-12
0.9191010373489511,0.85031170267268,0.7373391204883953,0.5839565733386733,0.4213241616511178,0.2668845315906136
0.9727566737926936,0.9469583778014947,0.8811148656110117,0.787493584935463,0.9331953887082767,0.8747575505680313
0.9159486055167533,0.8449309785292677,0.3763594532066176,0.23179973790991654,0.23123123123133849,0.13073005093389148
0.8971656801886578,0.813509032201771,0.8609809693602969,0.7558969132207516,0.6796132022697196,0.5147076625106507
0.883157706733363,0.7907631292778164,0.3183322303111626,0.1892955529320229,0.8815653964994851,0.7882136279930235
0.908097201254217,0.8316648719073659,0.9001001373016714,0.818347349451873,0.8377068528237701,0.7207362917512976
0.9166652087196915,0.8461513616084952,0.7904723263085085,0.6535380243892841,0.00014521164604661295,7.261109504791805e-05
0.8907561666646499,0.8030300822013657,0.8947355312206909,0.8095216633615796,0.815562259440356,0.6885649042684077
0.962484538729031,0.9276821162259745,0.8859394881945515,0.7952346203877059,0.8154172823563136,0.6883582465041261
0.7237528640913374,0.5670946039585303,0.1883234944221454,0.10394984636735298,0.21623192617892176,0.12122199592671604
0.8265075683593902,0.7043143577874366,0.8243921265924353,0.7012475377546282,0.7839003354101581,0.644602048857648
0.948730506261048,0.9024617492578223,0.9075215782984163,0.8306997742663716,0.8445598879290509,0.730942157110395
0.9169213139801438,0.8465879033680145,0.898178482505613,0.8151760228354096,0.8249367088608228,0.7020359797479584
0.8264898546094425,0.7042886317223003,0.8754408238116801,0.7784746613146567,0.608153078203203,0.4369396294084169
0.7756872132069028,0.6335694779752276,0.9566992014197072,0.9169926858309251,0.9224040896726503,0.8559832872717809
0.8064719503644321,0.6757042288287054,0.6007752930392665,0.42936298226480973,0.8413993945664381,0.7262203995237525
0.9514275018945145,0.9073550027427804,0.8651989422545047,0.7624234541809048,0.8790210999654532,0.7841549024145812
0.914930915013748,0.8432006106093413,0.8113930110101125,0.6826419653645104,0.6268500783563469,0.4565051990870585
0.92382057666957,0.858426166345593,0.9290778701013956,0.8675494176120246,0.8234457838462518,0.6998791662471201
0.9238963190910562,0.8585569731632308,0.9437161163135536,0.8934303844718378,0.9236981934113709,0.858214849921039
0.8879177636543558,0.798428150936114,0.9052808868610581,0.8269526639260871,0.8343934455114176,0.7158448468724533
0.9551154522468007,0.914087067610064,0.9536297259069919,0.9113692824784516,0.8865312336457967,0.7961886856947704
0.9596111082380975,0.9223580872850191,0.8679362920138439,0.7666850247834636,0.8253953638268225,0.7027005840160035
0.9670119779864087,0.9361308721677276,0.9641248339113005,0.9307345763984526,0.9672914618852659,0.936654850991208
0.9206294692686099,0.8529318181818198,0.020814288728007876,0.010516592055779825,5.851375073142189e-13,5.851375073138765e-13
0.959930386823945,0.9229482091036229,0.32897142180781724,0.196867621596109,0.8272934040940612,0.7054564261701831
0.9634375785209593,0.9294544723570558,0.9118255998051454,0.8379406827084518,0.8860376883235545,0.7953928773318287
0.9106679474129451,0.8359874707167502,0.9225065359774908,0.8561597511075064,0.8593737258419839,0.7534226988382573
0.8528162409665195,0.743399855734554,0.7495961227787603,0.5994832041344215,0.7911038895095969,0.6544018817204881
0.9554862415568796,0.9147665445604599,0.9442223998579062,0.8943383528224141,0.8989770834985528,0.8164926179330279
0.9159730963608741,0.8449726600750453,0.8588917936619588,0.7526821636119941,0.7475890307634826,0.5969199001979182
0.933408936531214,0.8751329056663599,0.5362552853271121,0.36635847764406926,0.22488566472181043,0.1266879886284423
