train_loss,val_loss,train_dice,val_dice,train_jaccard,val_jaccard
1.425365205046795,1.364162710477721,0.42722738,0.61553895,0.30051115,0.45931697
1.3201569141997131,1.2785721567441832,0.59297323,0.6340953,0.43697643,0.4776689
1.2392006260360602,1.202223905977213,0.61546475,0.6703445,0.46069795,0.51533294
1.1560876723024782,1.1161736992170226,0.64124477,0.6741439,0.49107286,0.5242656
1.0828240740435204,1.0534707071646205,0.6593722,0.7150872,0.5126732,0.5684701
1.0200743636704217,0.9918954979698613,0.6670635,0.7049189,0.52036506,0.55708814
0.9576254951636601,0.9237967976983988,0.6726094,0.6923708,0.527414,0.5481643
0.8898900325760641,0.8497127699402144,0.70185834,0.6884856,0.56075746,0.54284334
0.8163402449948706,0.7707097474134194,0.72582346,0.7116415,0.59224355,0.57190424
0.7258656428340723,0.6691282830148373,0.7521871,0.7651148,0.6232197,0.6374615
0.6242174269355295,0.5543184561549492,0.7699926,0.79623204,0.64748365,0.6768281
0.5077565835909245,0.44847253471050624,0.7974091,0.7952637,0.6786476,0.6807127
0.40761585680930784,0.3594987206863907,0.81512576,0.8278986,0.70063925,0.71697587
0.33818378047344805,0.3071271242960444,0.82133156,0.81535316,0.7104985,0.70210916
0.30536160521747496,0.2833109886016486,0.81275797,0.8118849,0.6981757,0.69907856
0.26391754568529674,0.23649735495729265,0.8274756,0.84183306,0.7185848,0.73520637
0.23784700755610666,0.22513220388934296,0.8362391,0.8385031,0.72881925,0.7304427
0.2153643059753193,0.216222346391318,0.846557,0.8382259,0.7427678,0.73099554
0.1966031556913608,0.19053247233606735,0.85599107,0.8561425,0.7561547,0.7552772
0.18613215629365507,0.18847273163638026,0.8591374,0.8519815,0.7604016,0.7493969
0.19755392878567765,0.22887216030426746,0.8443523,0.80950826,0.74116844,0.69145954
0.17920416075127207,0.17921677527000318,0.8575362,0.85564494,0.75820154,0.7546931
0.17070593971036685,0.17796198559819526,0.8629208,0.8532188,0.76553273,0.75122756
0.16314904534828073,0.1899231977339061,0.86768043,0.8398132,0.7723254,0.735268
0.15830101966574617,0.1693103127884415,0.8702183,0.85728097,0.776784,0.7579733
0.15712382592005875,0.167597881465588,0.8693426,0.8583728,0.7753269,0.75935787
0.15083356850387478,0.16606347937628907,0.87405294,0.8581149,0.7815619,0.7602128
0.14505269514403868,0.15635452278942433,0.87818587,0.8667717,0.7883748,0.7720265
0.1455558116756691,0.1560939832959535,0.87707657,0.86594695,0.78673995,0.77010447
0.14376689983751384,0.16686038462058553,0.87773985,0.8556968,0.787026,0.7562199
0.1429775200869194,0.1533335455043136,0.8779185,0.866773,0.7870983,0.77232635
0.13430542061140782,0.15623532861190023,0.8853045,0.8635148,0.7986893,0.7683042
0.13324132980955872,0.15199629716434568,0.8856553,0.86722004,0.79926556,0.77337277
0.1308695368412103,0.14985023776315293,0.8873197,0.86878973,0.8017349,0.77597636
0.1316911863453488,0.1607913245569985,0.88621044,0.85810506,0.79998004,0.75937676
0.1303378798690812,0.16488530859351158,0.88709086,0.8537427,0.8011064,0.75474924
0.13152341417146726,0.14946100867862971,0.88554794,0.8684866,0.7990209,0.7747896
0.1698195461481243,0.1609589825120737,0.8499244,0.8583155,0.752702,0.76091385
0.1343012309488008,0.15972487776065772,0.88232386,0.8582504,0.79487866,0.76009053
0.13290855390490688,0.1562167820784281,0.8834693,0.86214364,0.7961708,0.7664774
0.12423075470690945,0.14443697225091592,0.891365,0.8723036,0.80801624,0.78038985
0.11705438136884468,0.14200537461998328,0.89800584,0.8745184,0.8180804,0.7837187
0.11558368160414152,0.14171190714498735,0.89933854,0.8747554,0.8201416,0.7841408
0.11440390420673918,0.14358412010489768,0.90047103,0.8729022,0.8218758,0.7814491
0.11373570187463507,0.14351590680626203,0.90106636,0.8730405,0.82285035,0.78187054
0.11304538995877418,0.14350990065426197,0.90168804,0.87282735,0.8237831,0.78155625
0.11234409737439663,0.14296994105262575,0.90231407,0.8733716,0.8247335,0.7823512
0.11196092839136776,0.1429403973216156,0.90266806,0.8733889,0.8253139,0.78239197
0.11186016761758029,0.14294136800574805,0.90275323,0.87340176,0.82548153,0.78241163
0.11169977211340298,0.1429414615597365,0.9029002,0.87340343,0.8257184,0.78241587
