train_loss,val_loss,train_dice,val_dice,train_jaccard,val_jaccard
1.3830039990718828,1.300986962498359,0.34784442,0.6108096,0.23480734,0.45290565
1.241257964884827,1.1847849971843216,0.58794403,0.6088053,0.43645886,0.45643193
1.1367773465783877,1.0902003792096984,0.61650723,0.62914264,0.46574304,0.47559425
1.0508753201807406,1.0098275677213129,0.6113818,0.6167085,0.45987642,0.4611259
0.9696793556213379,0.9250518398464851,0.59985095,0.5965742,0.44652462,0.4395992
0.8763915143992058,0.8226001498834142,0.6269199,0.6156717,0.474924,0.46308565
0.765408385162571,0.7158966902292,0.6591857,0.6741422,0.5149371,0.52665377
0.6426250942533007,0.5925425274192162,0.67268157,0.6949974,0.53111714,0.5499938
0.5019994299334718,0.43163815815493745,0.72631276,0.7475987,0.59270334,0.6120528
0.39185124380733577,0.3582456612362052,0.76259923,0.7756972,0.6330797,0.6497568
0.32643715782310573,0.3038959177035206,0.77910984,0.7830956,0.65494186,0.6611956
0.2825990243046456,0.2637167475977034,0.79677075,0.80164814,0.67539126,0.68297327
0.2651109775889509,0.2514141944219481,0.79575866,0.80259,0.67496055,0.68445164
0.253343034408165,0.25576159034697515,0.7969074,0.78968334,0.67822254,0.66756946
0.24137254759046062,0.2749383933139297,0.8021087,0.7658019,0.68396264,0.63842124
0.22532526397999703,0.22811840938509637,0.8120903,0.8047344,0.69518846,0.68857145
0.22894446092866672,0.23896692398021807,0.80432487,0.79132867,0.6856553,0.67136765
0.21323715470476295,0.20542668986995266,0.817393,0.8215836,0.7030305,0.7088969
0.20625636638797282,0.19844166765797813,0.82178307,0.8263669,0.7066945,0.7136237
0.197737234201948,0.19609017107846602,0.82729226,0.82739985,0.71633124,0.7177865
0.1924057713649572,0.22029502549261418,0.831054,0.80253726,0.72069037,0.6832658
0.19130701075941892,0.21160603553619026,0.83073604,0.8098738,0.7201375,0.69409287
0.18526371256820148,0.19397775125953387,0.8357966,0.8259049,0.72729826,0.7145976
0.18173388819504147,0.19202690360681066,0.8383037,0.8271007,0.73023933,0.7170936
0.1803900095928078,0.19076266617707485,0.8387363,0.8281606,0.730538,0.71701217
0.18059157591468936,0.19923370654852884,0.8380879,0.81868184,0.73033565,0.7048162
0.17247493876703793,0.21237948663392156,0.845064,0.8069805,0.73878294,0.6884368
0.17831422948055395,0.20209894807271236,0.83908653,0.8159571,0.7316973,0.7004603
0.1713294435023355,0.17729537898920616,0.8452653,0.8389137,0.73985744,0.7317597
0.16074787316836786,0.17511969390061666,0.8553124,0.8410491,0.7534147,0.7346713
0.1585404975870943,0.17357823421370308,0.85747004,0.84251064,0.75655305,0.7365618
0.157272825407098,0.17274240193501958,0.8585928,0.8431651,0.7581689,0.73750657
0.15568958127963226,0.17271484329171902,0.86012334,0.843277,0.7603511,0.73772603
0.15518350919049956,0.16963065064178323,0.8605442,0.8463479,0.7609431,0.74181014
0.1545190277718319,0.17137373548071339,0.8611232,0.8447478,0.7618512,0.739915
0.15390926418195658,0.16949101973254727,0.86172557,0.84653574,0.7626698,0.7423061
0.15302900723518073,0.16952094168595547,0.8625479,0.84642965,0.7638697,0.74223506
0.15253453744228349,0.16822927951250435,0.8630806,0.84780097,0.7646813,0.74414146
0.15244850941257332,0.16965027216751621,0.863019,0.8465216,0.76473427,0.7421892
0.1519718239997503,0.16790844394632107,0.86349916,0.84801006,0.76529276,0.74438363
0.15156621946298124,0.1674811582801477,0.8638038,0.84830624,0.7658543,0.7448306
0.15047577707656437,0.1680355944301722,0.86475885,0.84796864,0.76723677,0.7445554
0.14982761975250317,0.16593653708696365,0.8653556,0.8498689,0.76808035,0.74699473
0.1492617264984905,0.17044454391272562,0.86589575,0.8452878,0.7688853,0.7405462
0.1492462106219036,0.17649150541368522,0.8657762,0.8397176,0.7686259,0.73334575
0.14944516949553907,0.16565939495867155,0.86554253,0.8499329,0.7684731,0.7471802
0.14843121935886122,0.1653632863231425,0.8664235,0.8502801,0.7696918,0.7476339
0.1482684411561761,0.16479971027880344,0.8666279,0.85070413,0.7700288,0.7481329
0.14722100269941776,0.1640469803000396,0.86757,0.85122937,0.77127516,0.74877554
0.1468044076214045,0.16509275546051422,0.8678866,0.8507091,0.77176136,0.7479407
