WT dice,WT jaccard,TC dice,TC jaccard,ET dice,ET jaccard
0.9699431151697117,0.9416403399211426,0.9432610744580728,0.8926150552978982,0.9457429862488378,0.8970706136293587
0.9465593851327068,0.8985408116735077,0.8021082662411692,0.6695999677067909,0.8850629682767734,0.7938232770946644
0.9045286715394537,0.8256981703122872,0.9389768657220957,0.8849730372383388,0.911024867040427,0.8365892291446781
0.8787091078522977,0.7836584725745873,0.8760015261354445,0.7793618465717723,0.8647114474933775,0.7616666666668652
0.8503035964502714,0.7395896810887737,0.4298245614036503,0.2737430167599074,0.3006134969330266,0.176895306859701
0.33800320904281916,0.20337175792509504,9.47238798901203e-14,9.472387989011133e-14,1.0,1.0
0.9100426144655743,0.8349341236119562,0.8573529819887464,0.7503218128385168,0.8430654167824999,0.7287062112343964
0.8161497218460135,0.6894028213758994,0.8437786609600123,0.7297726070862264,0.7102112676057218,0.5506415506416119
0.8604685646500839,0.7551073519843958,0.3539779681763362,0.21505056513987555,1.4124293785310736e-12,1.4124293785290786e-12
0.8887315800606388,0.7997451957728903,0.775897187404861,0.633849689275633,0.45934202358804055,0.29814665592283157
0.9699854699763567,0.9417201813202387,0.7772835054577004,0.6357021508478496,0.9279154912670609,0.8655245773149779
0.884628366375333,0.7931243181257134,0.3007463798545236,0.17698734096489926,0.3606873293722499,0.22002351097193962
0.8223448687351083,0.6982900569981129,0.8785115518299326,0.7833442718588359,0.7220739611133055,0.565035799522725
0.8827411626435403,0.79009548470627,0.48114934114211205,0.3167851548380146,0.8631578947378947,0.759259259259705
0.8820846349256118,0.7890442000203712,0.9054531440683516,0.8272401854351304,0.8309225720189862,0.71075067581619
0.8875682299468627,0.797863072451143,0.8197105563082004,0.6944996082861179,0.0003415300548155738,0.0001707941931682031
0.8898062877103882,0.8014874141876446,0.8858151569376683,0.7950342911711115,0.8147603603603747,0.6874224697784233
0.9555465951391747,0.9148771890561191,0.8422375518291656,0.7274700895333218,0.7993517183292836,0.6657667616172853
0.769996963255397,0.626012245704132,0.3097915622090287,0.18328601093361058,0.33634992458524565,0.2021758839528817
0.832508514261401,0.7130745914902411,0.4232307424797426,0.2684164093517273,0.7487684729068965,0.5984251968507099
0.9566191926042481,0.9168456864679477,0.8912845871359669,0.8038894172433082,0.8453174746200817,0.7320778274893491
0.9285677525603481,0.8666602622604368,0.8429109364767927,0.728475415634968,0.819353031788335,0.6939864784723409
0.8357385064270169,0.7178271471146414,0.866744253709776,0.7648267008986483,0.6414019715226725,0.4721057723316762
0.7670164624153077,0.6220816734648561,0.9547405243607866,0.9134004968258365,0.9218628719275668,0.8550515958723334
0.7898496892010065,0.6526872588906016,0.608254787638565,0.4370446416743986,0.8411442006269723,0.7258402650977273
0.9521126760563425,0.9086021505376352,0.8970500828980198,0.8133189630722212,0.9160248136892044,0.8450606852051126
0.9106620323941285,0.835977501450303,0.8014846473962997,0.6687312312312623,0.596344561921236,0.42485110358525924
0.9223858971263101,0.8559519541054174,0.8802041250266,0.7860397994835263,0.8001620139581568,0.6668917164373063
0.9253846450468901,0.8611310463614281,0.9148857089761198,0.8431238225723852,0.9167955459326735,0.8463735008566826
0.877001582419149,0.7809464097984841,0.7586846208666723,0.6111940878363828,0.7855923976907067,0.6468935110393167
