train_loss,val_loss,train_dice,val_dice,train_jaccard,val_jaccard
1.3054928562033765,1.209400473900561,0.32911325,0.57887733,0.23626688,0.42574862
1.147444587696641,1.0850916381152171,0.5862401,0.64390767,0.43588018,0.4893532
1.0326140799449877,0.9786358149546497,0.6248879,0.64936614,0.47225708,0.49421462
0.9267138152068105,0.8693754639265672,0.6165617,0.63372934,0.46178114,0.4788352
0.8019969200453377,0.7311437478605306,0.6599209,0.72509694,0.50936615,0.5822751
0.656771807729518,0.5833248040586148,0.70950276,0.71957827,0.567319,0.58066
0.5074687702120937,0.4184510460439718,0.74224484,0.7859646,0.6097171,0.66180336
0.37521527809561883,0.3307778146469368,0.79078853,0.79399604,0.6683591,0.67247987
0.3046803882933388,0.2740608330042857,0.80425227,0.8125514,0.68527037,0.6929289
0.2684406184311602,0.26131601842506874,0.8093812,0.8054283,0.69175506,0.6840686
0.24207773308903546,0.24504510257041678,0.81828547,0.8069698,0.7029359,0.69001555
0.2183797525758979,0.20772357299080435,0.8307184,0.8354816,0.7202206,0.72812295
0.2034130649988189,0.20064178643361577,0.83771044,0.83707637,0.7297868,0.729013
0.20374602442005288,0.19223222038093604,0.8323596,0.84158266,0.7216815,0.7344623
0.18574730539163256,0.24816862254772545,0.8464155,0.7835214,0.74194574,0.6598533
0.18823536491099419,0.1993414877720599,0.8406618,0.82808226,0.73456854,0.71690714
0.18568676180372673,0.18707703391336045,0.8420595,0.8382758,0.7353413,0.73062235
0.17106773228359767,0.19240700523808318,0.8541558,0.83191466,0.7519285,0.72042674
0.16804311321092197,0.19004348538956553,0.8551657,0.832772,0.7537315,0.72512716
0.17239474618502895,0.17705203030469283,0.8503272,0.8447352,0.7475552,0.7384433
0.16611323852672777,0.18565461334754835,0.8554539,0.8360012,0.75373244,0.72833586
0.1669975903324301,0.191554013288246,0.8537818,0.8288995,0.75176394,0.7178705
0.1584238620482017,0.169301782435966,0.8610079,0.8504473,0.76187885,0.7481503
0.14875816019825608,0.17790152891626898,0.86944157,0.84147465,0.7745299,0.7378303
0.1476132988703115,0.1738626019994043,0.8702507,0.8448379,0.77540696,0.7419404
0.1506519480378229,0.17204748839139938,0.866791,0.8463712,0.77084255,0.7434175
0.13883531959054587,0.1625067356200713,0.8775598,0.8547394,0.78645515,0.75582325
0.13295591420037212,0.16062029401929873,0.8830997,0.85664296,0.794766,0.75840527
0.13068742171893102,0.15868715393655705,0.8851983,0.8584468,0.79798895,0.76079583
0.12965603861178734,0.15857256843515163,0.88617235,0.85851204,0.7993897,0.7610422
0.12879450386921262,0.15815793554175575,0.88695616,0.85888714,0.80053025,0.76180524
0.12732990182397938,0.15732892609710963,0.8882373,0.8597423,0.8026563,0.7628169
0.12720150557194373,0.15580757524607317,0.88845176,0.8611982,0.8029089,0.7646887
0.1266502524396766,0.15724502883429797,0.88895583,0.8596686,0.8035964,0.7629818
0.12616829300731308,0.1572537637965859,0.88931006,0.8597277,0.80417925,0.7633186
0.12502994028561015,0.15656028744184747,0.8903882,0.8603711,0.80584764,0.7640799
0.12353757420420193,0.15634383078453676,0.8917095,0.86055523,0.8078702,0.7643794
0.12330578985719626,0.15585025259346333,0.8919011,0.8611193,0.80820864,0.7650905
0.12325587456500575,0.1557166395041178,0.8919601,0.8612561,0.8082756,0.765206
0.12315656852416212,0.15590210315191522,0.89210546,0.86110675,0.8085118,0.7650705
0.12304748838392048,0.15639912639305276,0.8922091,0.86061585,0.8086304,0.76448184
0.12297728482081409,0.15614018764979434,0.89226484,0.8608873,0.8087565,0.7648195
0.12270755058742294,0.15617594959319764,0.89253443,0.8608461,0.80915076,0.76477367
0.12270302841078645,0.1561773401105179,0.89253414,0.8608418,0.80915236,0.7647711
0.12270119341494012,0.1561736525651419,0.8925339,0.86084855,0.80915314,0.7647801
0.12267124393650335,0.15617150384581313,0.89256465,0.8608486,0.80920076,0.76477885
0.12267001579469601,0.15617526596728362,0.8925656,0.8608461,0.8092022,0.7647765
0.12267055244896802,0.15617189633677592,0.8925658,0.8608479,0.80920196,0.7647781
0.12266670590967733,0.15617199713047944,0.89256984,0.86084795,0.8092083,0.76477844
0.12266679865949054,0.15617269804736353,0.8925694,0.86084783,0.80920756,0.764777
