WT dice,WT jaccard,TC dice,TC jaccard,ET dice,ET jaccard
0.9558628208641942,0.9154571257153411,0.9154474263578993,0.8440784233111533,0.9408628055636021,0.8883294916899223
0.9204489439957595,0.8526219662112342,0.7106051817478973,0.551115276476118,0.8543396731851393,0.7457181270824957
0.8765791750793266,0.7802767721892759,0.9112823116487715,0.8370235198702418,0.8560339308579146,0.7483036026582898
0.9289480622199007,0.8673230769230824,0.8456040028595425,0.7325077399382461,0.8854314002833569,0.7944162436549963
0.8469772657763424,0.734571175950493,0.44009779951115524,0.2821316614421469,0.08899030233941814,0.046567164179673694
0.048688038865040174,0.024951437717189,9.47238798901203e-14,9.472387989011133e-14,1.0,1.0
0.8958359911208698,0.8113251146722763,0.8689517757613425,0.768271199352479,0.8596441537709143,0.7538385115607048
0.8184025843823215,0.6926238781205277,0.7858184674072142,0.647200147847011,0.7422698999369873,0.5901662844037285
0.895468863581318,0.810723060723069,1.096371011950444e-13,1.0963710119503239e-13,1.4124293785310736e-12,1.4124293785290786e-12
0.9184780222192975,0.8492458230983179,0.7216043035280533,0.5644608359676884,0.4938767315802048,0.32791255665173874
0.97098452467793,0.9436053664538058,0.6880943656319426,0.5244998935943945,0.9306717021850853,0.8703329969727621
0.9119739296357481,0.8381912478718722,0.3560739924494904,0.21659976836795214,0.30095238095251703,0.1771300448431811
0.8227664043206545,0.698898168842893,0.8508727086833053,0.7404512233873696,0.7532218867369468,0.6041346721796097
0.8895180383781354,0.8010197996183266,0.15997087025136544,0.08693931398428932,0.7543252595167244,0.605555555556286
0.9084461825823095,0.8322504745862431,0.92473370010536,0.8600043544524304,0.8578719681135711,0.7511171638932735
0.9044390460374343,0.8255488138438482,0.7630791009645419,0.6169182698421384,0.00025150905445171025,0.0001257703434787919
0.8890637801536123,0.8002833684516473,0.7810445287860249,0.6407490242512002,0.8377508491419735,0.7208014293006708
0.9668826998306825,0.935888596263183,0.8125681909538216,0.6843072459095723,0.7917136078675794,0.6552367162476492
0.8282232124413565,0.706809710889497,0.46042185554173803,0.2990571522459165,0.33396246572419075,0.2004531463748632
0.8149361537469495,0.6876727834737437,0.18154394624989717,0.09983411250195295,0.6179129005755957,0.4470868014272015
0.9501911660166429,0.9051087543350759,0.8903898037026886,0.802434770943732,0.8683304647160376,0.7673003802281495
0.913992701648427,0.8416082498117161,0.8236913517127856,0.7002340354396723,0.8352970986951096,0.7171761122593585
0.7706728673158698,0.6269062536943343,0.878007598142817,0.7825432656132976,0.6362445414849345,0.4665385846943751
0.7669161981882312,0.6219497791321221,0.9565039856552009,0.9166340575395152,0.9288329810213698,0.8671224604235891
0.8750859516933406,0.7779136130539137,0.6134672619047674,0.44244700831768613,0.8633089939442395,0.7594931158467123
0.9457454281764871,0.8970750077380757,0.8628747655231933,0.7588212268635152,0.8893325232185141,0.800718974679603
0.9172987042064454,0.8472315566354793,0.8060464599311438,0.6751070564141058,0.596301750941008,0.42480764747033983
